California,neu,62.452733,1
California,pos,75.409939,1
California,pos,49.405417,1
California,pos,53.830632,1
California,neu,75.936469,1
California House,pos,59.481638,1
California law,neg,53.895561,1
Cambodia,neu,49.572893,1
Cambridge Analytica,pos,43.611536,1
Camilo Egaña,neu,55.30401,4
campaign manager,neg,52.038023,1
Campaign to Stop Killer Robots,pos,67.138687,1
Campbell Soup Co.,neg,71.293896,1
Campona,neu,70.990416,1
Can,pos,34.932816,1
Canada,neg,74.36273,1
Canada,neg,57.704129,1
Canada,pos,58.888874,4
Canada,neg,63.535094,1
Canada,pos,52.932796,1
Canada,neg,86.172206,3
Canada,neg,91.772952,2
Canada,pos,66.344163,6
Canada,pos,46.798807,1
Canada,pos,51.486731,1
Canada,neg,61.787951,1
Canadá,neu,89.930247,10
Canadá,neu,50.067124,1
Canadá,neu,61.614468,1
Canadá,neu,47.167942,1
Canadian,neg,33.813488,1
Canadian,neu,84.814366,3
Canadian,neu,77.150556,1
Canadian,neg,59.588654,1
Canadian,neg,70.914301,2
Canadian Imperial Bank of Commerce,neu,64.816392,1
canadiense,pos,39.327004,1
Cancer Research Foundation,neu,48.473407,1
canciller,neu,43.937487,1
Cannakale 1915 Bridge,neg,47.455942,1
Cape Canaveral Air Force Station,neu,77.250955,1
Cape Cod,neu,49.815835,1
Cape Cod,neu,49.815835,1
Capella Hotel,neu,40.966307,1
Capilano River,neg,44.802073,2
Capilano Suspension Bridge Park,neg,42.791793,1
Capital of Culture,neg,82.537682,1
Capitol Hill,neg,41.41586,1
Capitol Hill,neu,75.114843,2
Capitol Hill,neg,43.718293,1
Capitol Hill,pos,52.399209,3
Capitol Hill,neg,49.186742,1
Capitol Hill,pos,44.70634,1
Capitol Hill,pos,50.873019,1
Capitol Police,neg,57.213635,1
captain,neg,57.487065,1
Caracas,neg,69.701795,3
Caribe,neg,42.288505,1
Caribe,neu,65.219663,1
Carlos Alberto Montaner,neu,40.264072,2
Carlos Curbelo,pos,56.171289,2
Carlyle Group,pos,56.982285,1
Carnegie Mellon,neg,46.080561,1
Carol Cowan,neg,60.431832,1
Caroline Malone,neu,62.028965,1
Carolyn Sung,neu,79.80567,1
Carolyn Sung,neu,46.090028,1
Carta Democrática Interamericana,neu,42.012184,1
Cartoon Network,neu,41.501029,1
Cartoon Network GO,pos,43.869895,1
Carvel,pos,89.690573,1
Casa Blanca,neu,43.067658,6
Casa Blanca,neu,42.017098,1
Casa Blanca,neg,42.276744,2
Casa Blanca,neu,66.225519,2
Catalonia,neg,70.935673,1
Cataluña,neu,40.985379,1
Catalyst,neg,68.629302,1
Cate Blanchett,neu,48.338591,1
Catherine Pham,neu,81.463619,2
Cavs,neg,53.054591,1
CB Insights,pos,53.076787,1
CCD,neg,49.794108,1
CCTV,pos,56.289981,1
CCTV,pos,56.289981,1
CDC,pos,37.46568,1
CDC,neu,56.672215,1
CDC,neu,61.935663,5
cementerio de Chapecó,neg,55.83893,1
Center for Science,neu,67.248163,1
Center for Security Policy,neg,56.810238,3
Center for Strategic and International Studies,neu,57.259931,1
Centers for Disease Control and Prevention,neg,65.924733,1
Central,neu,65.898209,1
Central Council of Jews,neu,44.455949,1
Central Pollution Control Board,neg,61.701564,2
"Centralia, Illinois",neu,78.096712,2
Centro de Conservación e Investigación,neu,45.442662,1
Centro de Innovación Pedagógica de Juez,neu,39.618929,1
Centro Penal de Apanteos,neg,62.192793,1
Centros,neg,40.812508,1
Centros,neu,54.451943,1
Centros,pos,34.734314,1
CEO,neg,60.884356,1
CEO,neg,75.831391,1
CEO,pos,56.153572,1
CEO,neg,75.818957,1
CEO,pos,47.656993,1
CEO,neu,58.978295,1
CEO,neu,50.263732,1
CEO,neu,72.511457,1
CEO,neg,81.419505,1
CEO,neg,65.227341,1
CEO,neu,45.659702,1
CEO,pos,45.810953,1
CEO,neu,74.854623,1
CEO,neu,39.726598,1
